gene	1_p_val	1_avg_log2FC	1_pct.1	1_pct.2	1_p_val_adj	2_p_val	2_avg_log2FC	2_pct.1	2_pct.2	2_p_val_adj	max_pval	minimump_p_val	subtype
Pnpt1	5.569035822199163e-54	0.34765044271798673	0.519	0.228	1.1724491116475897e-49	2.7109780964417667e-36	0.3199317475743487	0.471	0.232	5.707422186438851e-32	2.7109780964417667e-36	1.11380716443983e-53	BEC
Tinagl1	6.103678857485199e-54	0.43210509234884187	0.816	0.625	1.2850075098663588e-49	2.0018131812874776e-35	0.35422287981251577	0.834	0.667	4.214417290564527e-31	2.0018131812874776e-35	1.2207357714970358e-53	BEC
Tbrg1	6.176513117286188e-54	0.3798835230689658	0.742	0.551	1.300341306582261e-49	3.0460501128565824e-41	0.33280115233489493	0.767	0.571	6.412849302596963e-37	3.0460501128565824e-41	1.2353026234572452e-53	BEC
Vwa5a	9.201723834135847e-54	0.3888290581737308	0.572	0.293	1.9372389188006198e-49	8.288798058774917e-48	0.3906498398590269	0.584	0.321	1.7450406553138833e-43	8.288798058774917e-48	1.8403447668271637e-53	BEC
Tifa	1.0438210493540321e-53	0.4518893740062125	0.626	0.351	2.197556455205044e-49	1.0800188557037825e-24	0.2900860650909632	0.59	0.424	2.2737636969131734e-20	1.0800188557037825e-24	2.0876420987080645e-53	BEC
Cdh5	5.374763040510115e-44	0.26639212337933493	0.894	0.766	1.1315488629185945e-39	3.3958826901015085e-53	0.3087060181250114	0.924	0.768	7.149351827470706e-49	5.374763040510115e-44	6.791765380202985e-53	BEC
Mitd1	5.105669962572406e-53	0.3816461705356919	0.621	0.346	1.0748966972203687e-48	2.5342148440553933e-50	0.41561579847762886	0.639	0.373	5.335282511189819e-46	2.5342148440553933e-50	1.0211339925144762e-52	BEC
Rbm3	5.655275705623832e-53	0.2828554857497436	0.881	0.756	1.1906051943049852e-48	6.383010143371895e-48	0.28750788876443756	0.891	0.756	1.343815125484085e-43	6.383010143371895e-48	1.1310551411247754e-52	BEC
Ccrl2	1.0693556367564265e-52	0.370084653158383	0.51	0.199	2.2513144220633047e-48	4.1891026264725417e-44	0.4156347620867914	0.524	0.255	8.819317759512642e-40	4.1891026264725417e-44	2.1387112735128496e-52	BEC
Git1	1.0830341427134314e-52	0.39684515801500625	0.657	0.416	2.280111780654587e-48	4.299723641984934e-45	0.3949421923691494	0.668	0.47	9.052208183470882e-41	4.299723641984934e-45	2.1660682854268702e-52	BEC
Cmpk1	1.2755519405247387e-52	0.3907430191362078	0.724	0.53	2.6854195003867325e-48	3.260570278272877e-37	0.3182416702663715	0.71	0.532	6.864478606847888e-33	3.260570278272877e-37	2.5511038810494807e-52	BEC
Zc3hav1	1.63095526220507e-52	0.39797285896687506	0.699	0.457	3.433650113520334e-48	1.4714590554330848e-51	0.4091258528513833	0.71	0.466	3.0978627494032736e-47	1.4714590554330848e-51	3.261910524410138e-52	BEC
Ninj1	2.1585645164787063e-52	0.4324059881331277	0.565	0.307	4.54442587654262e-48	1.2263630025550208e-29	0.33899062848488076	0.546	0.385	2.5818620292790855e-25	1.2263630025550208e-29	4.31712903295745e-52	BEC
Rpl9-ps6	3.2483247474523447e-46	0.33595191456869933	0.598	0.361	6.838698090811421e-42	2.634569371733069e-52	0.4059773912063377	0.65	0.41	5.54655889830963e-48	3.2483247474523447e-46	5.269138743466119e-52	BEC
C1ra	2.9770480051732536e-52	0.48258090687420696	0.534	0.242	6.267579165291251e-48	1.056735971765829e-47	0.47302499607891957	0.601	0.319	2.2247462413586e-43	1.056735971765829e-47	5.9540960103465295e-52	BEC
Lhx6	3.8832530734984494e-52	0.411232104459144	0.53	0.232	8.175412695636286e-48	2.3781863107791092e-45	0.4253789589316229	0.55	0.286	5.006795640083258e-41	2.3781863107791092e-45	7.766506146996943e-52	BEC
Spred1	6.893547340117997e-52	0.4198452167283172	0.664	0.407	1.451298521515042e-47	9.711802477865124e-51	0.44952067346464325	0.695	0.46	2.0446257756649445e-46	9.711802477865124e-51	1.3787094680236036e-51	BEC
Klf7	1.0547090151491966e-51	0.4218102095215308	0.748	0.524	2.2204788895936035e-47	6.1388014729026435e-47	0.4045219381139594	0.793	0.594	1.2924018740901935e-42	6.1388014729026435e-47	2.109418030298395e-51	BEC
Ptpn1	1.3103230376164266e-51	0.40053315104017206	0.618	0.381	2.758623091093863e-47	4.2766026806726575e-34	0.34655154767224383	0.599	0.433	9.003531623620146e-30	4.2766026806726575e-34	2.620646075232864e-51	BEC
Pvr	1.8301852040486426e-51	0.3575290075248657	0.512	0.228	3.853088910083607e-47	1.1720735274606497e-26	0.29708200229662496	0.501	0.321	2.467566397362906e-22	1.1720735274606497e-26	3.6603704080973e-51	BEC
AI506816	2.068840336970063e-51	0.3983218310861823	0.597	0.31	4.3555295614230737e-47	1.543027565173738e-29	0.323395922943435	0.578	0.387	3.2485359329602707e-25	1.543027565173738e-29	4.137680673940126e-51	BEC
Pgk1	3.260926789229262e-51	0.38533682326651675	0.7	0.476	6.865229169364365e-47	2.1319990127765834e-42	0.3845021835760075	0.676	0.495	4.488497521598541e-38	2.1319990127765834e-42	6.521853578458551e-51	BEC
Phip	4.5617354867812927e-38	0.37543850346994595	0.617	0.411	9.603821720320656e-34	4.328525714148767e-51	0.47601586204939966	0.648	0.397	9.1128451859974e-47	4.5617354867812927e-38	8.657051428297569e-51	BEC
Cd74	7.254711727302458e-37	0.4482280925088209	0.595	0.309	1.5273344599489864e-32	7.705687856517265e-51	0.6003213668342	0.684	0.379	1.6222784644325799e-46	7.254711727302458e-37	1.5411375713034467e-50	BEC
Tmbim6	7.44484524642023e-39	0.2610705091746477	0.843	0.696	1.567363269728851e-34	8.295812704181104e-51	0.3271479710880143	0.86	0.685	1.7465174486112477e-46	7.44484524642023e-39	1.6591625408362164e-50	BEC
Setdb2	8.991955333443608e-51	0.3271674797973501	0.453	0.156	1.893076356349883e-46	1.8326765213172165e-41	0.34020923999049557	0.435	0.162	3.858333880329136e-37	1.8326765213172165e-41	1.7983910666887273e-50	BEC
Pkig	1.8804068090949943e-50	0.42425060099741474	0.668	0.411	3.958820455187692e-46	5.39724475657317e-39	0.3987418735171182	0.665	0.451	1.1362819386013494e-34	5.39724475657317e-39	3.760813618190019e-50	BEC
Trim56	2.2159560243379596e-41	0.36036375153960093	0.578	0.341	4.665252218038706e-37	2.5640143083645047e-50	0.44545854526133455	0.604	0.36	5.398019323399792e-46	2.2159560243379596e-41	5.128028616729051e-50	BEC
Gatad2a	4.826408759847296e-50	0.37974238758652656	0.67	0.44	1.0161038362106512e-45	1.2539942053865084e-43	0.3690863627292442	0.681	0.495	2.640034000600216e-39	1.2539942053865084e-43	9.652817519694647e-50	BEC
Bmp2	6.571641997800724e-50	0.492444086293369	0.432	0.139	1.3835277897969864e-45	5.444256327655878e-29	0.4579114710714409	0.405	0.191	1.146179284661392e-24	5.444256327655878e-29	1.3143283995601442e-49	BEC
Ptpn12	8.024172098336837e-50	0.38201831256417795	0.679	0.44	1.6893289518628543e-45	2.9981709650968524e-32	0.30813741044635923	0.711	0.528	6.312049332818404e-28	2.9981709650968524e-32	1.6048344196673596e-49	BEC
Ran	8.503553882512931e-50	0.3639043849222212	0.802	0.632	1.7902531988854474e-45	9.562524980243184e-28	0.27182369137586526	0.813	0.66	2.0131983840905975e-23	9.562524980243184e-28	1.700710776502581e-49	BEC
Nupr1	9.529431981897803e-50	0.3660136206172546	0.325	0.042	2.0062313151489446e-45	9.90532912172914e-31	0.3726384728182376	0.377	0.135	2.0853689399976358e-26	9.90532912172914e-31	1.9058863963795644e-49	BEC
Azi2	2.347152603951629e-49	0.3861924918925798	0.622	0.375	4.941460377099364e-45	3.991284061101866e-36	0.3392642994210006	0.612	0.422	8.402850333837758e-32	3.991284061101866e-36	4.694305207903273e-49	BEC
Ggct	2.9099632516785342e-49	0.30758057535662786	0.414	0.128	6.126345633758818e-45	1.2001198984900909e-35	0.2967508396725692	0.404	0.147	2.5266124222911884e-31	1.2001198984900909e-35	5.819926503357095e-49	BEC
Ripk3	5.659298682242432e-49	0.4054685297062921	0.486	0.195	1.1914521515724993e-44	3.739363629458631e-28	0.36988073662387144	0.457	0.267	7.872482249099256e-24	3.739363629458631e-28	1.1318597364484882e-48	BEC
Pmepa1	9.860599647832454e-49	0.39584694617504457	0.499	0.211	2.0759520438581664e-44	3.4358244303746424e-28	0.3404893702201148	0.474	0.271	7.233441173267735e-24	3.4358244303746424e-28	1.9721199295664978e-48	BEC
Csf1	1.2831123206213391e-48	0.344578615145437	0.535	0.229	2.7013363686041054e-44	1.0366303811679029e-28	0.28441878998935816	0.534	0.313	2.182417941472786e-24	1.0366303811679029e-28	2.566224641242699e-48	BEC
Osmr	1.7983626885482116e-44	0.3720494733969616	0.665	0.41	3.78609296820055e-40	1.378307625209073e-48	0.4222527401793102	0.678	0.427	2.9017510433526615e-44	1.7983626885482116e-44	2.7566152504181455e-48	BEC
Cacybp	2.2416362636609595e-48	0.37384886043215754	0.652	0.414	4.719316825885418e-44	8.85871584314665e-25	0.2582271920068557	0.627	0.478	1.8650254464576644e-20	8.85871584314665e-25	4.4832725273219446e-48	BEC
Stat3	1.1421369979142976e-41	0.3537362765705696	0.701	0.482	2.404541021708971e-37	3.118201393089171e-48	0.3871370885254046	0.749	0.549	6.564749392870632e-44	1.1421369979142976e-41	6.236402786178348e-48	BEC
Timeless	4.743461458644193e-48	0.36624607058036884	0.523	0.248	9.98640940888362e-44	3.817864388284902e-36	0.34650143230017494	0.494	0.251	8.037749896656204e-32	3.817864388284902e-36	9.486922917288408e-48	BEC
Gm4841	5.944104651533308e-48	0.2580094485625039	0.264	0.009	1.2514123522873073e-43	6.007580612325455e-39	0.27620413640834257	0.287	0.017	1.264775946312878e-34	6.007580612325455e-39	1.188820930306667e-47	BEC
B3gnt3	7.726341497244034e-48	0.35501723492348636	0.586	0.332	1.6266266754147864e-43	1.7906512199178336e-42	0.3697572968028884	0.592	0.364	3.769858013293015e-38	1.7906512199178336e-42	1.5452682994488109e-47	BEC
Enpp4	1.2386288542076198e-39	0.34908890235238194	0.608	0.388	2.607685326763302e-35	8.421330994397141e-48	0.4283739188084154	0.625	0.398	1.7729428142504302e-43	1.2386288542076198e-39	1.6842661988794317e-47	BEC
Eif4g2	9.22713851970989e-48	0.2773012282142888	0.859	0.726	1.942589472554523e-43	3.890617108346105e-47	0.30274863520717354	0.889	0.721	8.190916198201054e-43	3.890617108346105e-47	1.8454277039419708e-47	BEC
Tlr3	1.4532757303860362e-47	0.35373930736891535	0.537	0.273	3.0595813951817217e-43	1.4146386224704867e-39	0.38360654755195156	0.548	0.331	2.978238691887116e-35	1.4146386224704867e-39	2.9065514607720947e-47	BEC
Tbc1d1	1.5201039353440207e-47	0.34393960681962266	0.476	0.186	3.2002748150797667e-43	1.43998943972482e-25	0.2772723630938372	0.445	0.244	3.0316097674526637e-21	1.43998943972482e-25	3.0402078706880667e-47	BEC
Fxyd5	1.803113729168072e-47	0.3639229213404096	0.845	0.662	3.796095334017542e-43	9.188277134809658e-39	0.34477560217860614	0.85	0.679	1.934407985191477e-34	9.188277134809658e-39	3.6062274583361385e-47	BEC
Cblb	2.7713791667717297e-47	0.34437538848660587	0.496	0.224	5.834584559804522e-43	8.812230542902154e-38	0.3748782107256031	0.501	0.273	1.8552388961971905e-33	8.812230542902154e-38	5.54275833354346e-47	BEC
Lgmn	3.714747438510722e-47	0.43362131425016176	0.609	0.364	7.820657782296623e-43	5.648808608957121e-26	0.347850361228801	0.572	0.424	1.1892436764437426e-21	5.648808608957121e-26	7.429494877021508e-47	BEC
Gja1	3.9855519810237734e-47	0.41763243167708997	0.725	0.508	8.39078258564935e-43	2.133945214750797e-40	0.3932211917351457	0.749	0.559	4.4925948606148534e-36	2.133945214750797e-40	7.971103962047527e-47	BEC
Kif5b	7.399211318780412e-41	0.33519172772392625	0.763	0.561	1.55775595894284e-36	1.3079222153427407e-46	0.3722245604431881	0.797	0.584	2.753568639961072e-42	7.399211318780412e-41	2.615844430685494e-46	BEC
Etv6	1.847837893047212e-46	0.36142394536706773	0.622	0.354	3.8902531162322954e-42	1.6764979997865032e-26	0.2909586404662551	0.606	0.451	3.529531238950525e-22	1.6764979997865032e-26	3.695675786094442e-46	BEC
Hipk1	2.2202388013851668e-35	0.31275488113146177	0.667	0.473	4.674268748556191e-31	2.1219914842761133e-46	0.3806113847661078	0.713	0.499	4.4674286718465013e-42	2.2202388013851668e-35	4.243982968552263e-46	BEC
Tcirg1	2.206898852772786e-46	0.3388020993040385	0.556	0.296	4.646184154742546e-42	7.73929473894019e-40	0.3643226579259814	0.556	0.327	1.629353721389078e-35	7.73929473894019e-40	4.413797705545601e-46	BEC
Flywch1	4.262317039017307e-46	0.40508042028303903	0.628	0.407	8.973456062243136e-42	2.4422509404329614e-33	0.33257830264846117	0.653	0.48	5.141670904893513e-29	2.4422509404329614e-33	8.524634078034646e-46	BEC
Cttnbp2nl	5.2985385162019235e-46	0.383230386749935	0.59	0.355	1.115501313815991e-41	1.4189465490387365e-43	0.40405173443174475	0.619	0.397	2.987308169691252e-39	1.4189465490387365e-43	1.0597077032403867e-45	BEC
Psmd7	2.4024065053518685e-38	0.31346706136556823	0.689	0.509	5.057786415717289e-34	8.061040025572928e-46	0.36908123190138864	0.711	0.526	1.6970907565838685e-41	2.4024065053518685e-38	1.612208005114582e-45	BEC
Fubp1	9.228929486997004e-46	0.36330036342272665	0.712	0.502	1.9429665248974792e-41	8.946838354695522e-27	0.2795982018646417	0.711	0.547	1.8835778788140483e-22	8.946838354695522e-27	1.8457858973994173e-45	BEC
Camk2d	1.4954174887954145e-38	0.34068883590888754	0.626	0.405	3.148302439160986e-34	1.104321896391518e-45	0.4048578620357622	0.63	0.41	2.324928888473063e-41	1.4954174887954145e-38	2.208643792783025e-45	BEC
Pum3	1.1721172426684353e-45	0.3483597700820826	0.563	0.304	2.4676584309898567e-41	1.8239087223102368e-26	0.2998499670362271	0.505	0.329	3.8398750330797416e-22	1.8239087223102368e-26	2.3442344853368824e-45	BEC
Arl4a	7.511989770643567e-24	0.25669486892410665	0.627	0.447	1.58149920641359e-19	1.297499135711045e-45	0.4133221328094744	0.63	0.406	2.7316249304124627e-41	7.511989770643567e-24	2.59499827142208e-45	BEC
St3gal4	2.4578666608004462e-45	0.3902667050959433	0.625	0.403	5.17454668098318e-41	1.327222170610822e-29	0.32241847173204835	0.602	0.445	2.7942008357869637e-25	1.327222170610822e-29	4.915733321600873e-45	BEC
Irf2	7.635486695305293e-45	0.3613525282712333	0.696	0.476	1.6074990139626233e-40	3.581084243818052e-35	0.33353282105382476	0.699	0.536	7.539256658510145e-31	3.581084243818052e-35	1.527097339061064e-44	BEC
Tmem30a	2.3390565889854305e-42	0.333712240485158	0.73	0.527	4.924415836791026e-38	8.833052579706179e-45	0.36350866063752063	0.751	0.573	1.859622559605542e-40	2.3390565889854305e-42	1.7666105159412462e-44	BEC
Stc1	5.196932357577223e-42	0.5019586726244099	0.6	0.354	1.0941101692407326e-37	9.712713769029324e-45	0.581629115821125	0.647	0.41	2.0448176297937437e-40	5.196932357577223e-42	1.94254275380588e-44	BEC
Sfrp1	1.1055775591987461e-43	0.3352848638785645	0.29	0.04	2.3275724353811202e-39	9.834574525933476e-45	0.36639089342209885	0.334	0.037	2.0704729749447745e-40	1.1055775591987461e-43	1.9669149051866942e-44	BEC
Notch1	4.196235894226961e-41	0.3628998492907737	0.698	0.475	8.834335428116021e-37	1.4751538211412972e-44	0.4048077870156761	0.732	0.515	3.105641339648773e-40	4.196235894226961e-41	2.9503076422825844e-44	BEC
1600014C10Rik	2.807604335542262e-44	0.32708570345073207	0.46	0.198	5.9108494076171235e-40	1.1720786226782909e-35	0.3198774581741072	0.466	0.224	2.467577124324606e-31	1.1720786226782909e-35	5.615208671084562e-44	BEC
Itga6	1.3514385266508722e-30	0.3130669065598767	0.744	0.553	2.8451835301580815e-26	3.1665124982292015e-44	0.4039687744259963	0.788	0.565	6.666458762521938e-40	1.3514385266508722e-30	6.333024996458447e-44	BEC
Lamp2	3.421828371579562e-44	0.33347149647826313	0.759	0.563	7.203975270686452e-40	4.3557321004641855e-32	0.26851537030024053	0.766	0.619	9.17012279110725e-28	4.3557321004641855e-32	6.843656743159124e-44	BEC
Kars	5.131184690515906e-41	0.3122524148564105	0.566	0.335	1.0802683128943137e-36	3.65434478957816e-44	0.3704618498633228	0.602	0.381	7.6934920854989e-40	5.131184690515906e-41	7.308689579156297e-44	BEC
Tut7	1.5265341542124067e-34	0.3130698153731727	0.755	0.548	3.21381235486338e-30	3.854085295914894e-44	0.36947908114483785	0.781	0.571	8.114005773489626e-40	1.5265341542124067e-34	7.708170591829832e-44	BEC
Eif4g1	2.6036440079739297e-27	0.2536536926968781	0.721	0.545	5.481451729987515e-23	5.497347759820094e-44	0.3607856407638854	0.744	0.536	1.1573566238749243e-39	2.6036440079739297e-27	1.0994695519640188e-43	BEC
Rps6ka3	8.989955778756142e-42	0.35558438896006084	0.652	0.436	1.8926553901015304e-37	1.7393350248751264e-43	0.3884231248874686	0.665	0.462	3.6618220278696035e-39	8.989955778756142e-42	3.4786700497502388e-43	BEC
B3gnt2	1.8150645020323574e-43	0.3755464896043623	0.664	0.421	3.821255296128722e-39	1.6979417633852693e-30	0.3291972175364545	0.676	0.489	3.5746767944550073e-26	1.6979417633852693e-30	3.630129004064746e-43	BEC
Rcan1	1.8598224184242053e-43	0.39671408935585883	0.466	0.208	3.915484137508479e-39	3.044629936906645e-27	0.34441657360045574	0.467	0.282	6.40985940616956e-23	3.044629936906645e-27	3.7196448368484026e-43	BEC
Tmem184b	4.698594137397342e-33	0.2836179293612772	0.569	0.348	9.891950237462624e-29	1.868042626668929e-43	0.38195991422315945	0.577	0.335	3.9327901419260965e-39	4.698594137397342e-33	3.736085253337887e-43	BEC
Gda	2.996583195823584e-28	0.30100969117089715	0.67	0.455	6.3087066021673914e-24	2.4584655869783877e-43	0.4258972350145789	0.691	0.472	5.1758076002656e-39	2.996583195823584e-28	4.9169311739567524e-43	BEC
Rps27rt	3.812680845887371e-41	0.3290425846012091	0.673	0.475	8.026836984846683e-37	2.7211629364469156e-43	0.3526928815723924	0.724	0.553	5.7288643301016917e-39	3.812680845887371e-41	5.442325872893851e-43	BEC
Vcam1	2.8473802975042486e-43	0.4101029331834538	0.598	0.319	5.994589740335694e-39	3.9990825944030035e-32	0.3621686084757861	0.634	0.375	8.419268585996644e-28	3.9990825944030035e-32	5.69476059500854e-43	BEC
Fjx1	2.9658510696006435e-43	0.3135928555750148	0.249	0.013	6.244006256830234e-39	1.8058245633010116e-29	0.30330063190352563	0.236	0.023	3.8018024531176195e-25	1.8058245633010116e-29	5.931702139201318e-43	BEC
Ms4a6b	4.374134330325578e-43	0.4688039658719472	0.483	0.218	9.208865005634439e-39	7.03965423181806e-40	0.4977061054394929	0.526	0.279	1.4820584054246562e-35	7.03965423181806e-40	8.748268660651198e-43	BEC
Mafk	6.6192736047293535e-43	0.3299740776847522	0.585	0.332	1.3935556720036709e-38	3.7855403161750176e-24	0.27303655313268393	0.573	0.397	7.969698027643265e-20	3.7855403161750176e-24	1.3238547209458755e-42	BEC
Trib1	7.336316771999687e-43	0.3819310438997241	0.635	0.382	1.5445147700090942e-38	4.012277029419147e-21	0.27205603628046937	0.669	0.491	8.447046830036131e-17	4.012277029419147e-21	1.4672633543999353e-42	BEC
Cmtr1	7.392528039809043e-43	0.30281986677400574	0.528	0.271	1.5563489282209978e-38	2.1769659763471578e-32	0.3131846430899119	0.508	0.304	4.583166470003671e-28	2.1769659763471578e-32	1.4785056079618124e-42	BEC
Taf1d	1.3544076416869026e-42	0.37740334415605303	0.701	0.498	2.851434408043436e-38	6.260356150323132e-29	0.30768665613263213	0.721	0.53	1.317992780327529e-24	6.260356150323132e-29	2.7088152833738055e-42	BEC
Gja4	1.3822527880153898e-42	0.45663451525515164	0.545	0.241	2.9100567946088e-38	1.327796227703387e-37	0.46786508753608946	0.549	0.257	2.795409398183941e-33	1.327796227703387e-37	2.7645055760307652e-42	BEC
Fam111a	4.29969685313409e-42	0.31408672290151607	0.522	0.242	9.0521517849032e-38	9.858434507148606e-27	0.2817820939326981	0.522	0.323	2.075496216789996e-22	9.858434507148606e-27	8.59939370626817e-42	BEC
Chmp5	6.178767503844875e-42	0.3386248021473628	0.713	0.512	1.3008159225844615e-37	2.109946217119687e-30	0.29143020796942465	0.707	0.54	4.442069770902077e-26	2.109946217119687e-30	1.235753500768975e-41	BEC
H2-Ab1	2.8551394106347267e-40	0.3596137568220036	0.444	0.17	6.01092500120929e-36	6.594306516363665e-42	0.4242056388508376	0.539	0.226	1.3882993508900423e-37	2.8551394106347267e-40	1.318861303272744e-41	BEC
Xiap	1.1518357771188167e-29	0.30195558635237163	0.683	0.499	2.4249598615682447e-25	9.393050792204396e-42	0.380710818888918	0.733	0.532	1.9775189832827915e-37	1.1518357771188167e-29	1.878610158440895e-41	BEC
Ubr4	1.0021008249860765e-32	0.288271913076498	0.572	0.378	2.109722866843187e-28	1.0197905738669125e-41	0.3762437989190896	0.597	0.389	2.1469650951620108e-37	1.0021008249860765e-32	2.0395811477338262e-41	BEC
Plscr2	1.1222016776550034e-41	0.3949027446813067	0.704	0.469	2.362571191967079e-37	4.316741317285909e-32	0.351858601983312	0.681	0.476	9.088035495282024e-28	4.316741317285909e-32	2.2444033553100043e-41	BEC
