gene	1_p_val	1_avg_log2FC	1_pct.1	1_pct.2	1_p_val_adj	2_p_val	2_avg_log2FC	2_pct.1	2_pct.2	2_p_val_adj	3_p_val	3_avg_log2FC	3_pct.1	3_pct.2	3_p_val_adj	max_pval	minimump_p_val	lec_type
Tmpo	3.4076442596775966e-6	-0.3471552181465956	0.222	0.598	0.07106642103557628	0.02046025107337819	-0.2618670082251718	0.25	0.596	1	6.879920647443037e-6	-0.29932767966683926	0.197	0.57	0.14348074510242453	0.02046025107337819	1.022289794295415e-5	Ptx3_LEC
Glrx5	1.014767668385684e-4	-0.32088293160146447	0.167	0.541	1	0.020462299251483698	-0.2926466205342094	0.216	0.483	1	0.003056691521644563	-0.33123365696318785	0.115	0.344	1	0.020462299251483698	3.043994089580414e-4	Collecting
Dad1	0.008569702794438727	-0.36444849894531467	0.125	0.295	1	0.020504919737789697	-0.3660385912498164	0.119	0.303	1	0.017018977929347746	-0.268905941446171	0.143	0.23	1	0.020504919737789697	0.025489418322671736	unassigned-LEC
Prelp	1.5255830167783883e-8	-0.6706742828710817	0.214	0.738	3.181603381491329e-4	5.839618494501522e-4	-0.5928314846931644	0.135	0.552	1	0.020524896372919276	-0.33931520082510264	0.212	0.41	1	0.020524896372919276	4.576748980513064e-8	Collecting
Dgkz	4.179279417416378e-9	-0.4376951664628423	0.111	0.575	8.715887225021857e-5	0.02058303005157178	-0.2794371815226051	0.25	0.539	1	2.4978282584430618e-5	-0.27058045092686	0.167	0.512	0.5209220832983006	0.02058303005157178	1.2537838199850002e-8	Ptx3_LEC
Ndufb10	0.02028877806584907	-0.32754347419536833	0.043	0.182	1	0.019483864954343972	-0.2920027966411195	0.025	0.184	1	0.02061089547043693	-0.2640869699685508	0.094	0.242	1	0.02061089547043693	0.05732012836652694	tzLEC
Ctsd	8.272333775174541e-4	-0.7217701858682999	0.261	0.458	1	0.020725203608441913	-0.5579642917908321	0.317	0.481	1	2.1400539606978013e-7	-0.559875713522026	0.338	0.6	0.0044630825350352645	0.020725203608441913	6.420160508144211e-7	Macrophages
Ncor1	0.020733946742645507	-0.3430238218228315	0.174	0.384	1	9.88989231227535e-4	-0.5391582566852464	0.2	0.539	1	1.7020235722966618e-5	-0.5549476603508723	0.094	0.419	0.3549570160024688	0.020733946742645507	5.10598381085582e-5	tzLEC
Ywhaq	0.012488782835258946	-0.31982744518549167	0.152	0.394	1	0.020818101916503403	-0.3852452708357059	0.1	0.289	1	0.013104110200124317	-0.29201368997830773	0.203	0.387	1	0.020818101916503403	0.03700038728732911	tzLEC
Sash1	6.5055857992396306e-6	-0.4570630090031451	0.167	0.623	0.1356739918431425	0.020819422415048375	-0.315548232523786	0.162	0.483	1	0.01979861098681428	-0.28610617764512836	0.154	0.344	1	0.020819422415048375	1.9516630430054458e-5	Collecting
Rpl3	1.5107432328590313e-4	-0.5868860755447217	0.323	0.659	1	0.020867305813701865	-0.4028568594786115	0.347	0.576	1	4.651896829704421e-5	-0.3839131693487663	0.404	0.61	0.970153083834857	0.020867305813701865	1.3955041294856608e-4	unassigned-LEC
Sat1	6.68994093006584e-4	-0.41961363671797725	0.568	0.883	1	0.014662486426341737	-0.4601731943553071	0.636	0.897	1	0.0208824115649373	-0.32653400296853896	0.553	0.66	1	0.0208824115649373	0.0020056399191406985	Valve
Ddx50	0.020897962335056527	-0.35480764080012983	0.196	0.434	1	8.879985073361443e-6	-0.7834136749022452	0.1	0.539	0.18519208870495288	0.0010090506725718893	-0.4495895176214693	0.203	0.435	1	0.020897962335056527	2.6639718658379836e-5	tzLEC
Ivns1abp	0.020924999791605996	-0.3276508603812198	0.239	0.465	1	0.003402759817838004	-0.47994493632623725	0.125	0.395	1	0.0015816065416787406	-0.4029596204018999	0.125	0.355	1	0.020924999791605996	0.004737319143634132	tzLEC
Atp5c1	0.021002214338675867	-0.2670557611302344	0.087	0.273	1	0.011751160653280949	-0.3978382553285842	0.05	0.237	1	0.010931255994271003	-0.3188142584244495	0.141	0.323	1	0.021002214338675867	0.03243659711152657	tzLEC
Snu13	2.0173444158707796e-4	-0.6021673618873499	0.065	0.384	1	0.00583082385407658	-0.4651699617953797	0.125	0.395	1	0.021163209566691713	-0.2847181717564937	0.188	0.379	1	0.021163209566691713	6.050812426164098e-4	tzLEC
Ptn	1.4626998551905936e-6	-0.6717064267788622	0.119	0.566	0.03050460547999983	0.007437460579348032	-0.42611687327824804	0.162	0.483	1	0.02122772942717141	-0.3399447221672406	0.192	0.393	1	0.02122772942717141	4.388093147102305e-6	Collecting
Gpx4	0.007562649608652321	-0.4807869307851492	0.461	0.593	1	0.021281656065960622	-0.3848126589087246	0.61	0.529	1	0.004016469148310878	-0.30851708721462023	0.47	0.586	1	0.021281656065960622	0.012001076165453022	Erythrocytes
Ptpn18	0.021352791233941498	-0.33818808730086164	0.174	0.404	1	0.0023135487843000675	-0.47709775337515886	0.175	0.474	1	0.004662018942815802	-0.3782453362000344	0.297	0.54	1	0.021352791233941498	0.00692460121225652	tzLEC
Chchd3	1.5668714754040556e-4	-0.25139241487483643	0.159	0.471	1	0.021395448274516355	-0.2615442670592858	0.2	0.483	1	2.5022165748754242e-5	-0.27475323178758115	0.197	0.616	0.5218372666902698	0.021395448274516355	7.506461893559302e-5	Ptx3_LEC
Gimap6	3.403340621009651e-9	-0.7805616524444562	0.378	0.883	7.097666865115627e-5	0.0028987236224474297	-0.5190480666358951	0.727	0.897	1	0.0214145862293833	-0.2836621440026894	0.579	0.642	1	0.0214145862293833	1.0210021828280793e-8	Valve
Bptf	1.7153159512565073e-6	-0.37468422618158004	0.54	0.793	0.03577291416345446	0.02148678238276783	-0.26643071960388975	0.6	0.843	1	6.7118468375552125e-6	-0.35308037830668737	0.515	0.86	0.13997556579721396	0.02148678238276783	5.145939026848129e-6	Ptx3_LEC
Taf10	2.0122088807814764e-6	-0.4009809422362077	0.302	0.678	0.04196461620869769	0.021655360003504272	-0.2866528358394501	0.35	0.742	1	4.381505344363316e-8	-0.43006100400708036	0.364	0.837	9.137629395669696e-4	0.021655360003504272	1.3144515457162288e-7	Ptx3_LEC
Atp5d	0.021778104787613738	-0.3380354886232856	0.174	0.394	1	0.017006985085521627	-0.28802567126057377	0.075	0.289	1	7.775764825386212e-4	-0.42690518887242923	0.172	0.452	1	0.021778104787613738	0.0023309160421995977	tzLEC
Smc3	6.017539479419585e-5	-0.3210900581096484	0.254	0.563	1	0.021806436366393737	-0.27698920247055214	0.3	0.652	1	4.653447665130453e-9	-0.41406640036964404	0.197	0.744	9.70476510562956e-5	0.021806436366393737	1.3960342930427643e-8	Ptx3_LEC
Arhgef12	1.7438581956567554e-7	-0.6299781254831387	0.243	0.787	0.0036368162670421633	0.02181037183034935	-0.5027254935198019	0.364	0.744	1	2.9060088724929293e-4	-0.44239590808744533	0.355	0.566	1	0.02181037183034935	5.231573674657896e-7	Valve
Smarca2	6.052170600797117e-8	-0.5347661902715541	0.095	0.631	0.0012621801787962388	0.011547896023137716	-0.3550600716732269	0.189	0.517	1	0.021925513988442405	-0.26694720011470086	0.154	0.328	1	0.021925513988442405	1.815651070352831e-7	Collecting
Mrpl2	1.1782663925110135e-8	-0.451725747623112	0.095	0.552	2.457274561581719e-4	0.021935539202881573	-0.2568733452109646	0.2	0.517	1	1.670381554641204e-6	-0.3265686586086312	0.197	0.616	0.03483580732204231	0.021935539202881573	3.534799135883695e-8	Ptx3_LEC
Rhob	2.4136077172961745e-4	-0.3726089212524726	0.595	0.869	1	0.004285623890641541	-0.459849383139483	0.459	0.828	1	0.021982186839763555	-0.3176847394285287	0.5	0.672	1	0.021982186839763555	7.239075641829401e-4	Collecting
Tmem50a	3.6042352453561804e-5	-0.41712388477526385	0.452	0.828	0.7516632604190314	0.001088732388308111	-0.48071872124710247	0.351	0.724	1	0.02198920080420855	-0.2827306419018244	0.442	0.574	1	0.02198920080420855	1.081231602539951e-4	Collecting
Pkdcc	0.0020714182268987157	-0.4000971243453188	0.022	0.222	1	0.022012284359343073	-0.3272012108376056	0.075	0.263	1	0.011860686490969316	-0.27957050350621204	0.078	0.234	1	0.022012284359343073	0.006201391248270341	tzLEC
Mtss1	0.011237921811832896	-0.2954776887043186	0.068	0.208	1	0.022080367845958754	-0.3119366184972053	0.049	0.204	1	9.094695195996396e-11	-0.4844493489636007	0.074	0.365	1.8966986831250483e-6	0.022080367845958754	2.72840855855078e-10	Macrophages
Nfkb2	1.6754447254331884e-4	-0.29371787948321415	0.54	0.77	1	0.022084936848070256	-0.3003464343073363	0.4	0.742	1	4.7028966250663704e-4	-0.26210836369855706	0.485	0.872	1	0.022084936848070256	5.025492088822829e-4	Ptx3_LEC
Golim4	9.193201393044898e-5	-0.3739337075757911	0.214	0.615	1	0.016402725268480002	-0.37262741002390376	0.243	0.483	1	0.0220943103125072	-0.2740385401328685	0.212	0.41	1	0.0220943103125072	2.7577068808275375e-4	Collecting
Hip1	5.080272996778514e-10	-0.7290668842168052	0.081	0.766	1.0594909334781592e-5	0.022116276269621742	-0.463822243922056	0.455	0.667	1	9.85447824686598e-4	-0.44885177172741436	0.276	0.472	1	0.022116276269621742	1.5240818982592782e-9	Valve
Rpl13a	0.0057066722804318465	-0.3748058614828875	0.522	0.778	1	0.007561120726330239	-0.3558795745829917	0.55	0.776	1	0.022118264308775924	-0.2722536838081724	0.625	0.855	1	0.022118264308775924	0.017022504359855545	tzLEC
Bnip3l	1.667076796267416e-5	-0.6893469911616369	0	0.323	0.34766886586156964	0.0066670648751699715	-0.40675316824353924	0.05	0.263	1	0.022145037275316998	-0.267000642110119	0.188	0.379	1	0.022145037275316998	5.001147014914211e-5	tzLEC
Wls	5.660758593206815e-10	-0.6997922419543603	0.238	0.803	1.1805512046132813e-5	3.9841681578482827e-4	-0.5119663601083537	0.189	0.621	1	0.022177037638497515	-0.32198050703578507	0.365	0.541	1	0.022177037638497515	1.6982275770007194e-9	Collecting
Gsn	8.624043968864462e-10	-0.7106609330176817	0.027	0.649	1.7985443697066835e-5	0.022249568508835738	-0.5107033627718258	0.182	0.564	1	5.117709573356679e-4	-0.3835491970457194	0.158	0.415	1	0.022249568508835738	2.5872131884281204e-9	Valve
Mical3	4.2468463679834036e-8	-0.6062555229354785	0.081	0.681	8.856798100429388e-4	0.022346192432400956	-0.4867829938725142	0.273	0.59	1	0.021767669909974738	-0.2723786350141108	0.237	0.396	1	0.022346192432400956	1.2740538562879087e-7	Valve
1810058I24Rik	2.9465945956091933e-4	-0.5054651329792813	0	0.242	1	0.022359093092146926	-0.3730767411066142	0.075	0.25	1	0.0030801832516896637	-0.3618960594988703	0.078	0.266	1	0.022359093092146926	8.837179316750023e-4	tzLEC
Klhl24	4.5699933310823534e-7	-0.403628509133085	0.286	0.655	0.009530721091972248	0.02244628204641317	-0.2816372007455467	0.15	0.438	1	2.1014810369378876e-5	-0.2923604259677683	0.212	0.593	0.43826387025339647	0.02244628204641317	1.37099737277963e-6	Ptx3_LEC
Naa38	8.107768541874754e-4	-0.26232917339056694	0.286	0.575	1	0.022454511140337814	-0.25785650543541117	0.45	0.753	1	3.547469106123445e-4	-0.2654663905338344	0.424	0.791	1	0.022454511140337814	0.001063863240368523	Ptx3_LEC
Ltbp4	1.1487031977573596e-8	-0.6913079856910392	0.476	0.893	2.3956205189229734e-4	0.022472341445754076	-0.42329025874386905	0.459	0.69	1	5.131915774115315e-4	-0.44057228100308155	0.538	0.738	1	0.022472341445754076	3.4461095536865086e-8	Collecting
Dag1	2.259643771723107e-6	-0.44363339913830857	0.119	0.574	0.04712487085928539	0.0010572963664192115	-0.43095769646976206	0.216	0.621	1	0.02263951362779508	-0.25293023170206147	0.173	0.377	1	0.02263951362779508	6.778915997210925e-6	Collecting
Grcc10	0.0017825537026541236	-0.47575193558971296	0.065	0.303	1	0.022677016109591962	-0.3600252767801307	0.125	0.329	1	2.5989092108780482e-8	-0.7748455619222021	0.094	0.524	5.42002515928617e-4	0.022677016109591962	7.796727430004271e-8	tzLEC
Tril	1.7502343798447062e-6	-0.32707919859176665	0.016	0.333	0.036501137991661346	0.022702436286561465	-0.31251144962284194	0.05	0.281	1	5.924628306969593e-9	-0.38996906090863376	0	0.407	1.2355812334185085e-4	0.022702436286561465	1.7773884815605133e-8	Ptx3_LEC
Sdhc	2.3480965270558158e-5	-0.31526476745953386	0.222	0.575	0.4896955307174904	0.022770421336878496	-0.2684650919295283	0.3	0.596	1	1.9840680202801498e-4	-0.26034818620666794	0.303	0.674	1	0.022770421336878496	7.04412417574307e-5	Ptx3_LEC
Csnk1e	0.008026990220818157	-0.26131947946592854	0.333	0.648	1	0.004384650011855138	-0.3633206148786858	0.189	0.517	1	0.02281884582688794	-0.28197481369526667	0.154	0.328	1	0.02281884582688794	0.013096358863965313	Collecting
Tspan13	0.0011250154357658024	-0.3124360573392458	0.214	0.549	1	0.00964203813474066	-0.4003992170534437	0.135	0.414	1	0.022853704884543698	-0.3140074381367306	0.135	0.295	1	0.022853704884543698	0.0033712507519920083	Collecting
Zcchc14	0.0046563238487491235	-0.37654920210058884	0.087	0.313	1	0.022862761970880094	-0.3548148870750687	0.075	0.25	1	5.933132178444267e-4	-0.3992116431014545	0.062	0.282	1	0.022862761970880094	0.0017788838006683337	tzLEC
Rpl22	3.797511926005694e-4	-0.54187138819267755	0.333	0.659	1	0.022901335670840007	-0.4062955807164066	0.398	0.576	1	2.8295009468419535e-4	-0.34312569086979616	0.444	0.61	1	0.022901335670840007	8.48610124437539e-4	unassigned-LEC
Pabpn1	0.002099609357428003	-0.4670367974307307	0.13	0.394	1	0.02294101239449558	-0.34908970968014635	0.2	0.434	1	0.012530863597235873	-0.27944567933165804	0.156	0.347	1	0.02294101239449558	0.006285612249755372	tzLEC
Rps27	2.5838413872790125e-4	-0.4208334406683163	0.609	0.838	1	0.022974506482049344	-0.3127303331999429	0.625	0.842	1	3.884379892213977e-5	-0.4255854925860867	0.609	0.871	0.8100874265212249	0.022974506482049344	1.1652687030288415e-4	tzLEC
Mpc1	0.0012495016093397844	-0.4836587704144928	0.022	0.242	1	0.022997882686041055	-0.32804303196522233	0.075	0.263	1	1.4117058211123715e-4	-0.49466348744673205	0.078	0.347	1	0.022997882686041055	4.2345196174735833e-4	tzLEC
Strn4	6.898602715298734e-6	-0.3209448564077876	0.254	0.609	0.1438703596275551	0.023093905882020004	-0.25207255297686104	0.25	0.584	1	1.0394433908967278e-4	-0.2592602734650117	0.258	0.64	1	0.023093905882020004	2.0695665374066216e-5	Ptx3_LEC
Dusp2	3.4659716289586748e-6	-0.6484467035504141	0.378	0.894	0.07228283832193316	0.013850696661426251	-0.46670138934618377	0.636	0.949	1	0.023150557347571432	-0.3019448302047971	0.566	0.66	1	0.023150557347571432	1.0397878848039653e-5	Valve
Pak2	4.4076812850858604e-7	-0.3279030198664271	0.667	0.919	0.009192219320046562	0.023174029978660984	-0.25571687614243843	0.577	0.836	1	5.637182754685655e-6	-0.2901635148243692	0.538	0.866	0.11756344634896934	0.023174029978660984	1.3223038026962137e-6	fLEC
Mtdh	0.012630958607612632	-0.3518392079602658	0.152	0.364	1	0.02322426859957267	-0.3574297518502152	0.175	0.408	1	5.465700382326292e-5	-0.5249580989506287	0.094	0.371	1	0.02322426859957267	1.6396204946886962e-4	tzLEC
Atp5o	0.023539569863467474	-0.31023514095845783	0.099	0.227	1	1.0864149549817842e-4	-0.5882601284224384	0.042	0.273	1	0.0015749594355829303	-0.29554613735640256	0.079	0.19	1	0.023539569863467474	3.258890788531958e-4	unassigned-LEC
Stmn1	6.93873453110527e-10	-0.7190298890371005	0.19	0.795	1.4470730864620042e-5	0.023586347386732067	-0.3647160146173278	0.27	0.552	1	2.388779677109981e-7	-0.6971529622145978	0.077	0.525	0.004981800016612865	0.023586347386732067	2.0816203578872033e-9	Collecting
Oip5os1	0.0025725803788326073	-0.40969974926942904	0.13	0.414	1	0.023641633411940886	-0.354433916666041	0.1	0.303	1	0.003765775523446913	-0.37504637790766143	0.172	0.379	1	0.023641633411940886	0.007697903652854946	tzLEC
Blvrb	2.592420465115273e-6	-0.43954426091004106	0.054	0.521	0.05406492879997902	0.02364923527054956	-0.4201922374242028	0	0.359	1	1.1628960053810591e-4	-0.3192434588123085	0.066	0.321	1	0.02364923527054956	7.777241233431633e-6	Valve
Poglut3	1.489556534015498e-4	-0.29801849772779854	0.027	0.372	1	0.02364923527054956	-0.4441105653681551	0	0.359	1	3.9915596683242954e-4	-0.2914716031508832	0.039	0.245	1	0.02364923527054956	4.46800400149605e-4	Valve
Rps27rt	0.023654189088634606	-0.3022560406526467	0.109	0.25	1	7.977785709139916e-6	-0.7660191106541809	0.093	0.424	0.16637672096411296	0.010022663405840368	-0.28152273050471227	0.152	0.26	1	0.023654189088634606	2.3933166192733013e-5	unassigned-LEC
Plvap	3.018962114387569e-6	-0.7154846206018708	0.304	0.717	0.06296045489555276	2.3170158020629044e-4	-0.6172474068401211	0.3	0.724	1	0.02366983152963735	-0.28903482415687476	0.453	0.669	1	0.02366983152963735	9.056859000793474e-6	tzLEC
Map1lc3b	2.9047932662511113e-9	-0.6064210114075157	0.476	0.885	6.057946356766693e-5	0.023685558007298425	-0.3822287829876152	0.568	0.897	1	0.004140235627825746	-0.37874711884622503	0.462	0.689	1	0.023685558007298425	8.714379773439882e-9	Collecting
Hexa	0.0237517289317317	-0.2538061150696727	0.022	0.152	1	0.008488662847339899	-0.32023755967254663	0	0.158	1	0.0016150868278717312	-0.33140484045877566	0.016	0.177	1	0.0237517289317317	0.0048374391801933115	tzLEC
Hnrnpa0	4.12750836507145e-13	-0.45796511283695496	0.685	0.967	8.607918695356508e-9	0.023794756135953384	-0.2783790405092641	0.538	0.913	1	5.872201692440933e-12	-0.4467207348595499	0.548	0.926	1.2246476629585567e-7	0.023794756135953384	1.2382525095209241e-12	fLEC
Paics	6.760574357371821e-4	-0.31095114392324624	0.167	0.492	1	0.0240927887600616	-0.3178363824758055	0.189	0.448	1	0.019202229241312766	-0.2900405206414872	0.212	0.393	1	0.0240927887600616	0.0020268014552368226	Collecting
Tub	2.6991749620548983e-6	-0.44457141463536914	0.027	0.479	0.0562912938336549	0.024204419714077316	-0.45915324996183876	0.091	0.462	1	2.4114638917843557e-4	-0.344580712232681	0.066	0.302	1	0.024204419714077316	8.097503029547933e-6	Valve
Ctsh	3.6851913646111773e-10	-0.719153146628651	0.071	0.648	7.68546659089661e-6	0.02438850765199655	-0.25197196312827286	0.189	0.483	1	0.004844214966980403	-0.3017802485217064	0.096	0.295	1	0.02438850765199655	1.1055574089759344e-9	Collecting
Chchd2	0.019839842523003342	-0.3471904261232004	0.391	0.667	1	0.02442559508722649	-0.33048070952327113	0.5	0.75	1	6.225606815559111e-5	-0.47465152436584324	0.453	0.782	1	0.02442559508722649	1.867565772539999e-4	tzLEC
Pecam1	4.3060344582601217e-4	-0.5216032809134112	0.304	0.667	1	0.024477630389314834	-0.3565921331500991	0.3	0.579	1	0.02121521358228683	-0.2855754577462968	0.359	0.573	1	0.024477630389314834	0.0012912541593375667	tzLEC
Gas6	1.0558406287143318e-4	-0.40814250696379273	0.021	0.159	1	0.024489575044229252	-0.2585991171851434	0.025	0.121	1	9.989264357205287e-5	-0.30359643843257467	0.026	0.12	1	0.024489575044229252	2.99647996092222e-4	unassigned-LEC
Akap9	0.024522170136237777	-0.3107898053134852	0.13	0.313	1	0.009035001948779738	-0.4106020575211991	0.125	0.355	1	8.66405083663823e-4	-0.34094155667232845	0.047	0.258	1	0.024522170136237777	0.002596963928058183	tzLEC
Snhg18	8.107608404714695e-4	-0.46023514293821693	0	0.212	1	0.024564250906957366	-0.3109013457843762	0.025	0.171	1	9.709887544514262e-5	-0.4595911253550197	0.016	0.242	1	0.024564250906957366	2.912683426760565e-4	tzLEC
Arhgap42	0.024689699696205644	-0.2862881298381357	0.065	0.222	1	0.005920343539419625	-0.3425313458652981	0	0.171	1	0.0011843612544694953	-0.33747206981003613	0.016	0.177	1	0.024689699696205644	0.0035488772899824684	tzLEC
Tpr	5.824552310949882e-10	-0.41972555343507423	0.648	0.922	1.214710384448598e-5	0.0247828259555414	-0.26211538528903733	0.577	0.858	1	6.305799119353594e-12	-0.4608359622969279	0.529	0.906	1.315074406341192e-7	0.0247828259555414	1.8917397357941515e-11	fLEC
Ehd2	1.0483630098727345e-10	-0.7018855714111268	0.405	0.926	2.1863610570895877e-6	0.003263503872500576	-0.48432176270098226	0.351	0.69	1	0.02478314573666102	-0.2801489641345767	0.481	0.721	1	0.02478314573666102	3.145089029288484e-10	Collecting
Dsg2	0.024877339603085	-0.33891428348577657	0.13	0.313	1	0.024470593259972025	-0.2976215524810999	0.15	0.395	1	0.004335036136660325	-0.35619577420547316	0.125	0.331	1	0.024877339603085	0.012948812261395182	tzLEC
Atp11c	0.001178312279889933	-0.28023151173533406	0.286	0.529	1	0.024886745087042188	-0.2642610458125292	0.25	0.551	1	7.745051388495068e-7	-0.3410440799269699	0.167	0.605	0.016152304670706465	0.024886745087042188	2.3235136169743536e-6	Ptx3_LEC
Nme1	5.467385059366876e-9	-0.5425484510342293	0.333	0.747	1.1402231541309621e-4	0.025017301435437525	-0.32572699749033784	0.35	0.753	1	9.792007558980548e-6	-0.35127680345383155	0.409	0.779	0.20421231764253933	0.025017301435437525	1.640215508842376e-8	Ptx3_LEC
